source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
4111834567779557376,50116308134151796,BP,2303.1761393723127,7.248877096262543,1.7213375700968392E7,17682.629050237327,973.46246,false,false,0,375316653866487564
4111834567779557376,50120400440451700,BP,2303.250151784801,7.2758888155795525,1.6790412277639344E7,15005.26145640649,1118.9684,false,false,0,375316653866487564
4111834567779557376,55345055387505932,BP,2397.7354628941534,7.589066399651646,1.258317760415982E7,11723.280780604495,1073.3495,false,false,0,375316653866487564
4111834567779557376,55349147696943721,BP,2397.809465084218,7.610575489160823,1.2336350233312113E7,13533.053647797808,911.57184,false,false,0,375316653866487564
4111834567779557376,55358888487167744,BP,2397.985610297445,7.642853861300537,1.1974995028842207E7,18023.87663059966,664.3962,false,false,0,375316653866487564
4111834567779557376,55362980734870533,BP,2398.0596113767024,7.672452060200975,1.1652954809179334E7,12830.381913572937,908.2313,false,false,0,375316653866487564
4111834567779557376,55829165022385043,BP,2406.4896830232583,7.715785508150937,1.1197025907119354E7,16229.871818062396,689.9023,false,false,0,375316653866487564
4111834567779557376,55833257280188481,BP,2406.563683327098,7.752780727414361,1.0821926883081961E7,11737.421959963103,922.002,false,false,0,375316653866487564
4111834567779557376,55842998104380641,BP,2406.739826825578,7.77737288185617,1.0579563109576652E7,11047.185664852546,957.6704,false,false,0,375316653866487564
4111834567779557376,55847090435191049,BP,2406.8138284031006,7.79263215886305,1.0431914592480794E7,10221.65674746307,1020.5698,false,false,0,375316653866487564
4111834567779557376,57998229288933280,BP,,,,,,true,true,8389632,375316653866487564
4111834567779557376,58002321578177986,BP,2445.7864492715894,7.340608751198726,1.5818794558917351E7,12865.337336279748,1229.567,false,false,0,375316653866487564
4111834567779557376,60254134735902635,BP,2486.505637612841,7.3620890298006785,1.5508909952696577E7,25235.19034294457,614.5747,false,false,0,375316653866487564
4111834567779557376,60263875718682398,BP,2486.6817845369187,7.417133456158442,1.4742240907295547E7,13339.821848017818,1105.1302,false,false,0,375316653866487564
4111834567779557376,60267968058794096,BP,2486.7557867872783,7.4471211745648205,1.4340636131822223E7,12552.3052841378,1142.4703,false,false,0,375316653866487564
4111834567779557376,60277708954149211,BP,2486.931932764583,7.503484142967395,1.3615175040774815E7,11804.16558514638,1153.4213,false,false,0,375316653866487564
4111834567779557376,60281801259795240,BP,2487.005934418125,7.505823603491706,1.3585869696859783E7,12838.793614544613,1058.189,false,false,0,375316653866487564
4111834567779557376,60291542079522176,BP,2487.1820791293812,7.580319801061478,1.2684956022221247E7,12602.211420152735,1006.56586,false,false,0,375316653866487564
4111834567779557376,60305375111304143,BP,2487.4322239103235,7.646735697412723,1.1932257236769272E7,10527.056771024852,1133.4846,false,false,0,375316653866487564
4111834567779557376,60309467361638107,BP,2487.5062246159837,7.666863831281631,1.1713086588631265E7,10544.057645330226,1110.8708,false,false,0,375316653866487564
4111834567779557376,60319208065623076,BP,2487.682367420163,7.705130086297615,1.1307454576377295E7,10280.395686643242,1099.9047,false,false,0,375316653866487564
4111834567779557376,60333040963974781,BP,2487.932509999442,7.757009093008126,1.0779863189313574E7,10084.097990587077,1068.9962,false,false,0,375316653866487564
4111834567779557376,60346873822081774,BP,2488.182651956121,7.794708737857356,1.0411981581326779E7,10156.929095108027,1025.1112,false,false,0,375316653866487564
4111834567779557376,60360706657513811,BP,2488.4327936113464,7.8300850577485335,1.0078197461767154E7,9844.56911035871,1023.7317,false,false,0,375316653866487564
4111834567779557376,60374539482984867,BP,2488.6829351938018,7.857168617685716,9829907.684007114,9392.889022362308,1046.5265,false,false,0,375316653866487564
4111834567779557376,60388372322874330,BP,2488.9330771404925,7.861916445831675,9787016.218007606,9728.911071531384,1005.9724,false,false,0,375316653866487564
4111834567779557376,60416038101345784,BP,2489.433363150131,7.5772659936392515,1.2720684720766881E7,11557.181316744793,1100.6736,false,false,0,375316653866487564
