source_id,solution_id,ra,dec,wavelength,flux,flux_error,combined_transits,combined_ccds,deblended_ccds
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.66,0.98354423,0.0022315583,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.67,0.98146224,0.0020939521,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.68,0.9810855,0.0019971016,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.69,0.98077583,0.0020944374,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.7,0.9782823,0.0019117392,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.71,0.97462624,0.0017613862,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.72,0.97191817,0.0017629525,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.73,0.9703601,0.0018538488,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.74,0.9680756,0.001956739,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.75,0.96499896,0.0020715352,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.76,0.96101683,0.0020760265,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.77,0.95757043,0.002092008,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.78,0.9555129,0.0021285473,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.79,0.95433104,0.0020808522,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.8,0.9530397,0.0020705666,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.81,0.9511521,0.0020334402,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.82,0.9495691,0.0020775183,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.83,0.94801867,0.002194357,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.84,0.94553155,0.0022818511,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.85,0.9421231,0.00232459,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.86,0.9383794,0.0024107145,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.87,0.9354998,0.0025272933,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.88,0.93368196,0.0025920435,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.89,0.93140864,0.002686172,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.9,0.9286188,0.0028842394,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.91,0.92417747,0.0032026954,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.92,0.91960615,0.003391239,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.93,0.915721,0.003456665,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.94,0.9121291,0.0034766297,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.95,0.9083952,0.003576723,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.96,0.9055323,0.0036866905,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.97,0.903035,0.0036084952,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.98,0.9000525,0.0033192867,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,846.99,0.8951011,0.002912736,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.0,0.8883713,0.002666365,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.01,0.8798506,0.0024492582,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.02,0.8680065,0.0020987357,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.03,0.85107994,0.001783071,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.04,0.8306949,0.0016850192,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.05,0.8081748,0.0017530074,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.06,0.78812146,0.0021763314,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.07,0.7776631,0.002591443,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.08,0.77976424,0.0027963617,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.09,0.7952365,0.002615617,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.1,0.82215804,0.002069627,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.11,0.8526166,0.0017029991,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.12,0.8827369,0.0017229778,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.13,0.9088496,0.001843894,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.14,0.92913765,0.001857504,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.15,0.94263405,0.0020070248,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.16,0.9521867,0.0022310761,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.17,0.9591536,0.002239746,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.18,0.96460646,0.0021049937,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.19,0.9699104,0.0018651253,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.2,0.9734492,0.0017223232,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.21,0.974807,0.0017347976,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.22,0.9744653,0.0016877821,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.23,0.9746313,0.0016439044,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.24,0.97551835,0.0017400011,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.25,0.9761826,0.0018687741,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.26,0.9767587,0.0018110982,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.27,0.9782187,0.0015974286,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.28,0.98026663,0.0016437013,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.29,0.9822753,0.0017248172,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.3,0.9845235,0.0017432211,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.31,0.98514545,0.0016822214,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.32,0.983547,0.0015614545,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.33,0.9819445,0.0014389222,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.34,0.98073703,0.001375863,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.35,0.9796472,0.0013375264,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.36,0.9776313,0.0013822647,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.37,0.97419155,0.0012597478,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.38,0.9689356,0.0011957434,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.39,0.9633521,0.0011795184,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.4,0.9587372,0.0014215382,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.41,0.95748,0.0015660615,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.42,0.9607532,0.0014210376,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.43,0.9658292,0.0013869981,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.44,0.97210366,0.0013959812,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.45,0.9780242,0.0014437109,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.46,0.9823063,0.0014232683,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.47,0.9858767,0.0012940678,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.48,0.98929524,0.001334025,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.49,0.9920422,0.0012771154,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.5,0.9942888,0.0013527167,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.51,0.9967072,0.0014400764,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.52,0.999461,0.0014309306,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.53,1.000682,0.0015220094,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.54,1.000414,0.0014580567,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.55,0.99917525,0.0014712807,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.56,0.9987492,0.0015292476,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.57,0.9988294,0.0015213338,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.58,0.99838954,0.0014428602,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.59,0.99701977,0.0012507727,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.6,0.9952113,0.0012459473,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.61,0.9948135,0.001405467,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.62,0.9950134,0.0015913608,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.63,0.99735796,0.001493697,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.64,1.000316,0.0013487509,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.65,1.0027939,0.0013131213,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.66,1.0039003,0.0012636522,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.67,1.0038201,0.0013313232,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.68,1.0032083,0.0014797157,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.69,1.0032814,0.001453736,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.7,1.0037024,0.0013603487,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.71,1.0048788,0.0012795781,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.72,1.005956,0.001270579,31,92,0
4111834567779557376,5950420259779346465,256.5229102004341,-26.580565130784702,847.73,1.0075296,0.0013042518,31,92,0
