source_id,x,y,z,phot_g_mean_mag,bp_rp
5890653165224561920,-790.2000492956998,-982.9781862623083,-1443.7960284995982,18.579012,1.9159374
5890601458112768768,-452.77643710060113,-570.7247300873676,-838.8620918682891,19.91623,1.6096382
5890601458112772736,-1260.8109998825119,-1589.0600006555876,-2335.5343511308743,18.388437,1.6272945
5890601458112778624,-574.0692960572702,-723.7112212567781,-1063.501295158548,19.415928,1.7660294
5890601458112780544,-350.6174934052178,-441.9550954207099,-649.4641088740528,19.7793,1.6667328
5890601458112780672,-1462.0905035598216,-1842.8557324827048,-2708.149274258559,19.549007,1.7590218
5890601458112782080,1570.4216843632325,1978.855226594955,2908.1557296771716,19.83701,1.6251945
5890601458112783360,-2357.0035277523625,-2970.0589093293347,-4364.719729373098,19.455858,1.855526
5890601458112783616,-603.9959992092668,-761.0355658359487,-1118.4174371509168,19.931335,1.6671371
5890601458112784256,-452.98985537473703,-570.8053339151261,-838.8122967991596,19.803492,1.7280025
5890601458112784640,-2009.6471092169668,-2532.5389940668897,-3721.4723394689677,19.628805,1.7103367
1945643858949838080,950.5715911259877,-646.9907254067994,680.0729381975781,19.413132,1.534008
1945643858949841152,984.313517072196,-670.1711799624801,704.3958086947823,19.813513,1.6473923
1945643858949846144,207.7614152113263,-141.43148278947083,148.69577537323815,16.561214,2.509574
1945643863242907264,1216.6864803641524,-828.1180212122334,870.7921540255173,17.304558,1.1442604
1945643893309574912,-469.1358268714806,319.6257593688925,-335.72433322890805,19.522818,0.8966541
1945643897605366656,327.3988835144329,-222.9936112304894,234.28030579069252,15.066118,1.4256573
1945643897605367808,2179.433315460974,-1484.878901390753,1560.3469408106594,16.64853,0.9947262
1945643927669324032,3880.573936500587,-2643.06076169208,2777.950267142404,17.829863,1.3027534
5890529470164150016,-1182.7247761743872,-1419.9826780810022,-2162.6773153803747,18.76238,1.7255459
5890529470169376384,-1513.1010297523956,-1816.988409135711,-2767.789041327644,19.355217,1.7018948
5890529470178212992,-20722.960025108277,-24876.98085389983,-37908.25570275961,18.863144,2.0751572
5890529474477839744,-1664.890726468387,-1999.2645095522182,-3046.534846280262,19.33836,1.4448605
5890529474477845248,-1416.478964591481,-1701.165585861898,-2591.850356089195,19.049309,1.6110954
5890529474477845888,-532.009263854964,-638.8356076233091,-973.3488902904825,18.87708,1.7482262
5890529474477849088,-512.1425950901419,-615.0115700592843,-936.9712672557882,19.74954,1.7444801
5890529474477849856,372.87317731446416,447.783130309342,682.174570138372,17.507229,1.725483
5890529474477851136,-1831.6652228589764,-2198.752624911904,-3349.9427208911825,18.9948,1.8469601
5890529474477854208,5784.033314972963,6945.030916747838,10579.899074935282,19.441349,1.5802422
5890460926785143296,3100.325974832079,3802.594450312813,5813.046158780773,19.732239,2.2586765
5890601458112785280,4786.406500567818,6033.104977040149,8864.787964423935,19.373375,1.7497864
5890601458112789248,-531.177924220659,-669.6966356573092,-983.8976761960145,18.57026,1.7441311
5890601458112789760,-4026.0152359159993,-5074.938109984969,-7456.291037423303,19.328947,2.0665932
5890601458112798464,400.4136951224795,504.6435834339454,741.37731074468,19.727238,1.7722759
1945643927669327744,1399.6913996330022,-952.8996275439824,1001.9534958897584,18.052687,1.4558201
1945643931962746880,167.8937895885205,-114.30019858213106,120.18778301187157,19.674448,1.5467873
1945643931965105920,1158.0258088139678,-788.5170329100179,829.2589493594576,14.692226,0.789073
1945643962029064320,1847.7103131746137,-1257.173205155393,1322.3472071900317,19.539383,1.6079178
1945643962029076224,2165.9602756966106,-1473.9632050611021,1550.8232036788522,17.209864,1.0321999
1945643962029372672,496.48635820895043,-337.9037958599767,355.3232001913749,19.710764,2.4038296
1945643966324842624,3129.8650088549302,-2129.7583767587894,2239.658875348181,17.237564,1.1003151
1945643966324966400,1855.478860708984,-1262.6510541203418,1328.4384079575282,19.615421,1.7666798
1945643996388818688,3124.357822818403,-2125.781155119792,2237.2984851077063,19.776499,1.7921047
1945643996388825088,982.0535439473539,-667.9764436559722,703.3374089172572,17.085112,1.2406559
1945644000684581632,2286.877396358135,-1555.7184990922103,1637.3567746491478,16.5286,1.0401907
5890529474477857280,-769.2183988198896,-923.7664405101382,-1407.10699795507,19.070955,1.8396435
5890529474477864704,-8108.4188605538975,-9735.989220220865,-14829.123335821358,19.456938,1.9908142
5890529474494485888,-817.5288504952689,-981.6956167242797,-1495.9335283744933,17.596163,1.6573505
5890529474494486144,-654.1003863916319,-785.2656930803746,-1196.6534662802878,15.4040985,1.302021
5890529474494486912,-1201.4843621195316,-1442.3564254755588,-2197.8098645948,18.776731,1.5422821
5890460926814056320,-1021.154241684916,-1252.0367433182125,-1914.5109641791444,16.986563,1.4402142
5890460926814063616,-392.4750460250177,-481.09623157727077,-735.6167956385316,16.995922,1.7373486
5890460926814065280,-345.10661447636954,-423.15671784389946,-646.8548700591552,17.66557,2.1334362
5890460926814065792,-1816.7823491556742,-2227.0201312219974,-3404.8364184661277,16.648954,1.8729286
5890460926820386688,-467.3173442604473,-572.7915155250935,-875.9866708263363,19.82067,1.8954353
5890460926820389632,1578.565514212348,1935.066728431506,2958.2760278605147,19.750397,1.6103992
5890460956848072448,-2088.246328775738,-2561.5046002843865,-3915.5807419221815,11.430601,4.424898
5890460961142271360,-311.44782094094666,-382.03508646633884,-583.9722728136986,16.654917,2.6128073
5890653165228028800,-684.0210059137852,-850.8437213375261,-1250.0538803072977,19.189182,1.8654785
5890653165228029056,-1811.1086797544565,-2253.4673551413084,-3310.2725037555447,18.147703,1.4148788
5890653169536441984,16283.43938101515,20258.349796945316,29760.51654920713,19.789747,2.3810406
5890653169536444032,1145.8035622000987,1425.122409371566,2093.91112595882,19.866394,1.5028553
5890653169536453248,-850.2522725669206,-1057.5713582262426,-1553.7157170501225,19.832405,1.4846153
5890653169536454144,-774.734318261825,-963.6162627521628,-1415.687467892892,19.869232,1.8666306
5890653169536462208,-458.2942399524296,-570.3152917905833,-837.5358546802682,19.871492,1.7264938
5890653169536463232,-644.1032183198456,-801.2683233808167,-1176.9684281159884,19.781214,1.3775997
5890653169536465920,13481.115127645238,16766.750731665452,24631.691885074353,18.90637,1.2380295
5890653169536467456,9636.5696087231,11986.429304875004,17607.653422342722,19.429672,1.2767296
5890653169536481792,-2683.514632723385,-3337.4434754309855,-4902.369913279078,19.080008,1.4174156
5890653169536485632,-1510.0500667210017,-1877.7809406908516,-2758.4131679307498,19.564129,1.4446507
5890653169536487808,-11232.989555554315,-13975.90485913718,-20522.51556307755,18.787477,1.3760357
5890601458145540864,-413.00554912306336,-520.6434729093445,-765.2612059141322,19.558676,1.7528267
5890601458145543296,-1669.9073718849631,-2104.405385106964,-3092.8740425132855,18.178198,1.7381058
5890601458145545344,-28556.114479096308,-36000.01192598771,-52890.20656693912,13.555013,2.8769732
5890601458145546368,-2254.031899756893,-2841.551227611681,-4174.353212027286,16.242704,1.9729023
5890601458151673984,-607.8272015029478,-766.0139733295607,-1125.9418937417713,17.116005,1.4441128
5890601488174451968,-1114.351364566753,-1404.9611893550014,-2063.9288178919523,17.600586,1.6238289
5890601488176755456,-980.0133803189744,-1235.468497671936,-1814.2997168208194,17.946243,1.6568375
5890601488177859584,-563.5363583036312,-710.5751463486681,-1043.8483399558966,18.393879,1.9052734
5890601488177877504,-580.4928174090848,-732.1116530735958,-1074.9406907107084,18.733587,1.8598518
5890601488181404672,-435.54315970652397,-549.2084050496,-806.394410382229,18.432383,1.9558411
1945644030748558976,1069.0081519989901,-727.6413011650985,765.642902327756,19.361013,1.446207
1945644035044320640,3078.788748094932,-2095.5265532072494,2204.428189391747,14.768151,1.4768896
1945644035044320896,865.6547090089958,-589.3317133586511,619.9498462681865,13.581022,0.8340254
1945644035044321152,1179.3870203237475,-802.822895024405,844.7296106646611,16.141909,1.1194506
1945644035044321408,1438.7924014917883,-979.3868004566916,1030.657007597078,16.000872,0.97328854
1945644065108297856,1244.166663884971,-846.6297590162318,891.0266719221004,17.503162,1.2108288
1945644065108300288,731.5179754901449,-497.66465259671446,523.9087037702187,19.28974,2.2705193
1945644065108309504,401.09936334199404,-272.92195684040934,287.3911868210358,17.272535,1.9472427
1945644069404182400,7996.949220529036,-5440.543160360747,5729.106901965427,14.531401,1.3224697
5890529474494487680,3658.270597314231,4390.407917227439,6690.264945867152,19.719051,1.710146
5890529474494487808,-248.41840186081706,-298.33103780178016,-454.510280030864,13.720694,0.9234228
5890529474494487936,-5059.421115954867,-6075.991742107567,-9256.45872424727,18.647585,
5890529474494488576,1079279.1484528477,1295760.2031074283,1974040.1474308758,18.969007,1.825964
5890529474497355392,-6381.7997524078255,-7664.562487316549,-11676.99319616183,19.80261,1.5221939
5890529504523084672,-692.1602314641336,-831.5249712145944,-1266.6442064305857,17.263618,1.565752
5890529504525091712,-2948.501414139385,-3543.472147245337,-5396.740668244482,18.786757,1.8130188
5890529504526739456,-1480.828129239463,-1779.389575462761,-2710.2055693774964,17.806772,1.7924595
5890529504528002816,-1237.8884868861421,-1487.5703591063566,-2266.330241568344,17.811188,1.7319775
5890529504528013184,-5163.279255475414,-6203.578187150432,-9449.478685704842,17.550875,2.1733952
5890529504528027264,-1091.2227955066037,-1311.0991480339503,-1996.3743370680575,18.08772,1.7487507
5890529504528476416,-3366.1009492694407,-4044.194396894635,-6159.415533015804,18.674166,1.7143784
5890529504529115136,-2345.1593888930643,-2817.4617713154144,-4291.596151223093,18.450983,1.6889229
5890529504529115648,-1541.1905035440889,-1852.6560920432673,-2821.0202426777096,18.961359,2.02709
5890398014148471168,-4773.383575005107,-6185.730248236472,-9138.245432806103,18.370193,1.6753101
5890398014148477952,-366.62078479451293,-475.0706156819501,-701.769806863035,19.96852,1.6340656
5890398014148478336,-801.9439584913408,-1039.2912358785065,-1535.0727703108248,16.345985,1.2148218
5890398014148483200,-10196.457971124048,-13215.274456443654,-19516.512689394633,16.115652,1.6236448
5890398014148487296,-763.6259690725442,-989.739617872797,-1461.4982564113461,16.933186,1.3184166
5890398014148491904,-3050.912786100762,-3951.879092979832,-5837.091617643364,17.379044,1.5252762
5890398014148496512,-4534.019757383604,-5874.161439481675,-8674.136002710651,18.818699,
5890398014156282496,-646.5001360098496,-837.5889164130764,-1237.2372695049207,19.910976,1.8794746
5890398014156283520,-335.79261483317055,-435.1864820114008,-642.576239974198,19.621626,1.3093948
5890398014156283776,72.980213241582,94.5521999632316,139.63025412217655,19.684132,1.4261875
5890398014156283904,14840.872495195794,19225.276960157247,28393.620234205344,19.93843,1.3011341
5890398044168677120,-343.1767625551365,-444.3048771339921,-656.5229896924325,18.831907,2.2350388
5890398490846042368,-12518.976370149625,-16306.45110409715,-24023.08407216589,19.26989,1.5769081
5890460961142284544,1321.72625917031,1621.542120407816,2478.0801018909883,19.88227,1.6170406
5890460961142285568,3905.6773135315725,4791.9159459159,7322.741788823873,19.401987,1.6185265
5890460961142290816,-2912.135725621217,-3572.8688766636824,-5459.653777753579,19.352541,1.5880337
5890460961142297472,-298.8393916551224,-366.6017851252889,-560.1919192426516,19.39833,1.7751656
5890460961142299776,-321.42757920098114,-394.30733300555363,-602.5141460187808,19.03857,1.6197033
5890460961142308992,1779.2374727888396,2181.8863428974896,3334.4997001860324,19.258999,1.1308365
5890460961142309376,1269.0415274794973,1556.8591366076698,2378.6478249451584,19.7368,1.5763721
5890460961142313984,-4513.971929318682,-5537.326959591364,-8460.300167903073,19.61378,1.6904163
5890460961142329856,-1812.0430261131537,-2222.025061343019,-3395.199840146368,19.269562,1.6961536
5890601492472532864,-1602.9927106938776,-2020.9873440782096,-2968.9103501684567,19.102673,
5890601492472541952,-912.0329205559199,-1150.1741918388177,-1689.2679124187075,18.901543,1.7027454
5890601492472542848,-2243.231282759557,-2827.48960135146,-4153.263462428306,19.80086,2.0004482
5890601492472544384,-1082.698295210295,-1365.017043070968,-2004.8343908763802,17.73222,1.6230526
5890601492472552192,-259.3418697296745,-327.129668102408,-480.33190380030624,19.50273,2.4617615
5890601492472560512,-2250.7471925885593,-2837.65047069654,-4166.524355657668,17.374144,1.3890953
1945644069404182656,1116.9205578110827,-760.0088771769593,800.2294511072147,13.991518,0.8361683
1945644099467978880,-4998.552602439649,3413.3338914285196,-3575.2928094762447,19.432522,1.0722771
1945644099467982080,1190.222187475513,-812.2330915803467,851.2395402540286,17.344646,1.2616043
1945644103763798528,583.8355411490751,-398.52067245744666,417.640335611116,14.0443735,0.9171839
1945644133827725056,2342.577094116612,-1598.4490128964237,1675.7110219960537,17.455887,1.0492573
1945644133827727232,5324.2960039277095,-3634.319261790715,3809.4740794779095,18.377285,0.6390419
1945644138123536640,3074.4537471092435,-2097.7509748867283,2199.559998951052,16.684828,0.8938217
1945644138123536768,785.8955014619769,-536.2315419016459,562.3105145954305,15.455188,1.020731
1945644138124651904,691.6965881389323,-472.1028590137106,494.9546232459294,18.747818,1.3442554
5890529504538507904,-2629.838253157252,-3159.9104126773755,-4811.357144116637,19.451103,2.1325626
5890529504538508800,-807.4791538642555,-970.4172516545689,-1478.3759036101615,19.581285,1.8119392
5890529508837585152,-726.3158558263507,-872.7904251406119,-1329.508475467844,19.985304,1.6269894
5890529508837590528,-323.70826229308193,-388.97551725469714,-592.4349995171834,19.878798,2.3652554
5890529508837591424,-570.6894593122846,-686.0019215264613,-1044.6967736878264,19.883373,1.9333897
5890529508837592960,-539.0710836274095,-647.6942940265569,-986.4747416238483,19.53961,1.852787
5890529508837593088,-926.074533717884,-1112.6964492546606,-1694.695386060466,19.86453,
5890529508837595264,-1169.5398467564667,-1405.2917525160549,-2140.2439960071015,19.756357,1.8878841
5890529508837598720,-686.4236859649268,-824.8193124058065,-1256.1166434135203,18.126608,1.6706848
5890529508837599104,-987.3181207710802,-1186.712221396934,-1807.0688013405527,19.817245,2.0675583
5890529508837601536,2000.1265099702898,2403.736567612489,3660.342818437337,19.822372,1.7984772
5890529508837605504,-425.224995991486,-511.0901774069651,-778.1598132754985,19.806133,2.0122242
5890601492472562176,-1771.2006350320987,-2233.3483266026537,-3279.0466464730466,19.092934,1.7565117
5890601492505284224,2571.1697549397527,3242.332354999106,4762.90528583196,19.782827,1.7074585
5890601492505285120,-1734.3968478390293,-2187.42948713745,-3212.926640982365,19.85923,2.3223438
5890460961142334976,-1191.141488045317,-1460.820027285746,-2231.790541032933,18.627846,1.475441
5890460961142341760,-1579.1945958309163,-1936.7917906882128,-2958.672131106325,19.375763,1.7815628
5890460961142341888,-18153.45636369266,-22264.96196616087,-34010.98219292554,19.720308,1.9578762
1945644168187465984,1123.675098913743,-767.6452289802596,804.2184109278669,18.735847,1.4537945
1945644168187467008,1829.8466341693756,-1249.4069239140322,1309.4487575150274,18.510132,1.0800877
1945644168187469440,1638.9508360114344,-1119.0725772436415,1173.012868250454,19.7513,2.042139
1945644168187470080,886.0147073258142,-605.2678001423326,634.2439309778301,18.851006,2.244604
1945644168187792896,684.4414506523937,-467.3768730248752,489.8990181469214,19.931883,1.9769211
1945644172483276032,12692.317116796508,-8667.271134895114,9083.247288133714,16.168766,1.4293766
1945644172483276416,1495.897613486118,-1021.9671673574172,1070.573383423292,17.117983,1.0969028
1945644202547218816,1854.1659457299038,-1266.0662302267958,1327.7819556058014,18.634422,1.1843529
1945644202547537152,838.0805546601322,-572.231138189344,600.1725967376944,19.731394,2.4460506
5890653169538238592,4280.856452499025,5326.092883158014,7823.463263333684,19.373041,1.8202686
5890653169538240000,-578.7811744599913,-720.1171039664382,-1057.756616568048,19.479477,1.6184921
5890653169538253696,8860.315701861182,11022.704279454581,16188.579679820892,19.056444,1.5004387
5890653169538254720,-736.9215498476127,-916.7386306347368,-1346.377170165357,19.836668,1.6741524
5890653169538255488,-649.2473066382877,-807.8256827005596,-1186.3434141311782,19.77948,1.3956203
5890653169538259072,897.6579979069058,1116.8412421714822,1640.1255945909274,19.924253,1.3844032
1945644236907223424,881.4572656035853,-601.2827152347783,630.8150563608244,19.975336,1.5705204
1945644271266695040,2453.4004407725092,-1672.9214188932742,1755.9273605714745,19.198908,1.0192127
5890529508854224384,-531.5706509147108,-638.7698916926103,-973.149158817832,17.969204,1.6768227
5890529508854227328,-842.6492285137865,-1012.4929810653019,-1542.0869934531713,18.068842,1.6920128
5890529508854227712,-834.263612194422,-1002.4947327745004,-1526.774015120564,14.802649,1.7822962
5890398044172560384,-818.3484812566793,-1059.2414995484962,-1564.5209109668374,16.74894,1.2610531
5890398044185067136,-387.61864368937995,-501.6594559688837,-741.1755657806159,19.39617,1.4827328
5890398048496155904,-1317.3093379280076,-1705.307162885032,-2520.106998043498,18.908903,1.3968391
5890398048496156160,38949.72617036175,50420.13630001736,74512.37317236456,19.474617,1.2713737
5890398048496170752,-948.630661134696,-1228.354229001133,-1814.758141099643,19.008411,0.9956894
5890398048496183296,-1607.5876558121265,-2080.798975673717,-3074.6577790048636,17.109638,1.4560986
5890398048496184576,-5166.413324175226,-6689.194863742412,-9882.081831832611,19.987597,1.3348637
1945644271266700160,1205.777005680089,-822.3300095561609,863.3278264641766,19.230103,1.8576412
1945644275562490496,296.80111489039103,-202.35709087183557,212.46631001244864,15.678495,1.7423229
1945644275562490624,1342973.0439157363,-915784.2473888949,961758.428833166,16.257738,1.2889471
5890398048496192256,1129.3793074615473,1461.7276791124486,2159.821268942191,19.58301,1.3304844
5890529508854229248,-2162.736560321291,-2599.57082017927,-3958.218397554016,15.424103,2.3354473
5890529508854231680,-2421.675977584145,-2909.932806489163,-4430.355660376977,19.049435,1.7926598
5890529508854231936,-634.6627507977239,-762.5955589609806,-1161.0470070638585,15.106123,1.2164755
5890460961173796096,-2123.2406979109073,-2604.8039961521754,-3981.2878199631523,17.433601,1.7314205
5890601492505285632,-1227.3853228062287,-1547.7970731070911,-2273.38729597589,19.053461,1.8301659
5890601492505286784,-2036.908571413975,-2568.0210107101316,-3771.7595488090824,19.62904,
5890601492505286912,-443.6704193636225,-559.4375534546788,-821.6300549589605,14.673225,1.273283
5890601492505288320,-368.15368060872777,-464.14674300958944,-681.5860420969599,19.995438,1.4388561
5890601492505288576,-345.5715651972569,-435.7138018246074,-639.7871105090364,14.059225,0.8446169
5890601492505289344,-894.1709481548401,-1127.3200878348691,-1655.2219196866843,17.719795,1.551548
5890601522534218112,-3382.868557976167,-4270.53871658061,-6268.586723364849,17.800877,1.524744
5890601522536489984,-629.9703343756784,-795.106349735626,-1167.1873064397191,18.403435,1.5594902
5890601522537608704,12136.714802400473,15319.242743763023,22489.243212520927,18.390568,1.6521873
5890529371398594176,11534.809386928173,13846.95425225978,21114.891916908993,19.687063,1.9227409
5890529371398598400,-1220.516478391101,-1465.7685632337502,-2234.712760329909,18.570393,1.595005
5890529371398600832,-771.8631120207182,-926.983056991859,-1413.1596729411249,19.773413,1.78825
5890529371398603392,-1819.725963802716,-2184.665859724271,-3330.633626628818,19.675692,1.7760658
5890529371398607104,-413.0115158042169,-495.9165226788116,-755.9584261270294,19.207577,1.8160877
5890529371398610048,-762.8059271863037,-915.8831778845166,-1396.0670749769556,19.358912,1.9995346
1945644309919882624,571.2514119911617,-389.8795218103337,409.15803074102644,19.243958,1.837801
1945644309922229120,772.663470869699,-527.0821561991929,553.2644846034752,17.546715,1.5688972
1945644309922229632,3058.9807938519884,-2087.6270014301913,2190.0257137932167,17.488111,0.9790726
1945644309922229760,2444.8772116786404,-1668.0234523403387,1750.8185358195228,16.845541,1.065588
1945644309922230144,2016.9387710165372,-1376.5427501991903,1444.6630810363138,16.617397,1.0365677
1945644339986190080,390.1287549333881,-266.16048193650096,279.47959884937694,18.294157,2.349289
1945644339986195200,3612.1245011059514,-2464.0920664729497,2588.172049983435,19.355947,1.0402355
1945644344281967744,419.8498213574998,-286.29889934866696,300.722406715808,15.345829,1.4383631
1945644344281968640,1586.7076886361372,-1082.5959995038502,1136.7385364491927,15.318433,0.8634119
1945644374345902848,-6034.966385038988,4122.795214995859,-4320.578665301033,19.135487,1.3941345
1945644374345909120,569.527745719138,-389.18343722878296,407.92478609123737,18.607822,2.2641277
5890653169554777856,-1458.4483395575726,-1814.6196162725207,-2665.7001919420227,17.882643,1.319561
5890653169554782080,-421.6828922508547,-524.5429960115117,-770.5190994394999,14.731853,1.1265898
5890653169554782208,-3170.489393262194,-3943.307106376338,-5792.957245612783,18.81074,1.2926273
5890653169554783872,-575.3008909608358,-715.4299215232313,-1050.9746203586728,16.050055,1.2134428
5890653169554787072,-615.7453689803183,-765.8497902499613,-1124.6503624692639,16.127956,1.4316959
5890653169554847616,-1019.2583935397431,-1268.2957662769397,-1862.8646889570118,17.50022,1.2570896
5890653169554850688,-505.92269076699495,-629.369809905186,-924.2983999444349,17.792614,1.3499393
5890653169554850816,-831.8191768623848,-1034.7684954037907,-1519.6436953127265,14.15668,1.6612291
1945644378639361024,859.0330657297712,-586.8791560143212,615.0121002969862,19.944921,2.196169
1945644408705648768,969.2953043522253,-662.0111301259699,694.1729274531747,19.917934,0.92037773
1945644408705650688,893.7680862154914,-610.3642607875424,640.1347884494726,19.496378,2.1132317
1945644408705653376,522.1017407081991,-356.6206320023692,374.0045977335869,16.85347,1.8183947
1945644408705653504,4325.30468589054,-2955.059048378023,3098.7175287286595,19.04908,1.2607269
1945644408705654016,930.462118320605,-635.4185934721083,666.4882317875899,17.87912,1.2525463
1945644408705656320,4123.563600460562,-2816.691273563292,2954.332623211679,18.497915,0.8545952
1945644408705656832,3018.4391102812383,-2061.6163996666983,2162.563926790055,19.028019,1.053505
1945644408705659392,1127.8959554733963,-770.409276392741,808.1635966994712,19.955381,1.393343
1945644413001445760,701.006231822251,-478.7213764745981,502.15829492910774,18.288456,1.9689159
5890529538886492800,-517.3466779477142,-621.8197760166448,-946.6890714791205,17.541811,1.5903206
5890653169554852096,-988.3026354854314,-1229.4450120895428,-1805.4370717192726,16.748993,1.1966705
5890653169554853632,-1288.2109720082108,-1602.3333229860934,-2352.754695533719,18.844982,1.6346989
5890601522541143936,-470.81442347256655,-594.1244767906005,-872.1566310399362,19.190838,2.6145096
5890601522541144320,10111.974317089413,12762.67841983569,18735.99819402447,18.689892,2.3291874
5890653169559383936,-484.13953604364605,-602.0297968271192,-884.4518301777979,19.671041,1.6466637
5890601526832280576,-289.60792253085015,-365.57192218717256,-536.7646714157856,19.987293,1.588974
5890653199583258112,49985.20577521399,62253.312123767886,91411.73255986645,18.071178,1.4107094
5890601526832280704,-1394.0532950882475,-1759.6303916519835,-2583.633157863326,16.635334,1.4667482
5890653199583259136,-923.6974205416118,-1150.23276370149,-1689.03030615941,18.068716,1.3758354
5890398048496203776,-1440.336829508441,-1864.3821719882694,-2754.160647316238,18.052372,1.5285301
5890398048496206976,-1044.56928521781,-1352.0062721451984,-1997.3365522174338,17.727444,1.2588863
5890398048496215808,-715.3430373377664,-925.9511675142593,-1367.7752628794403,19.239,1.5123501
5890398048496217984,-1656.7825000584155,-2144.4419529840775,-3167.7286843463917,18.747976,1.336174
5890398048496221056,1527.7988206041987,1977.1904974812232,2920.9146097084467,18.726927,1.5466557
5890398048496221824,945.4031021784353,1223.9415641812084,1807.6700609223496,19.503098,1.3239307
5890398048496226176,-2151.2850757117067,-2784.4664742452687,-4112.979286644696,18.40923,1.3260956
5890398048496228864,2954.7915849927394,3824.7475956523053,5649.13625038071,19.978163,
5890398048496237056,-1965.3355682765869,-2543.9344410574545,-3757.2587573919022,18.0172,1.4156952
1945644447361185664,1302.3147020223234,-890.1674558743847,933.3532220323414,15.886119,0.919364
1945644477425136640,1722.3940859986426,-1176.7116549645666,1234.2332608398879,18.026184,1.3289032
1945644477425136896,-24113.33429772973,16477.926195248423,-17280.924015131153,19.55583,1.2667065
1945644477425144448,2988.027245549375,-2041.4489071444812,2141.7889013999516,17.857107,1.1470966
1945644477425147008,1915.5475840029324,-1308.5895183195937,1373.0834687775687,17.843107,1.0119438
1945644481720924160,1404.5041392774715,-959.9163720342467,1006.6983464016664,17.102518,1.0745373
1945644481722036736,1003.4780401963133,-685.5355035896067,719.196320204204,18.56935,1.3018703
5890529538886500480,-991.2433733381168,-1191.4223004053074,-1813.620374701395,18.11023,1.5891838
5890529538887772032,-3153.2514399028983,-3792.421143355876,-5771.576416100124,18.053896,2.0271473
5890529538887776896,-1533.4902717753725,-1843.3678885308877,-2805.576080002017,18.31391,1.6986809
5890529538888216064,-321.72693363661006,-386.8411898816342,-588.9145404442257,18.83035,2.4511547
5890529538888217216,106008.22877291715,127444.92151862488,194010.3752876397,18.867476,1.7612743
5890529538888223744,-1791.8236504922252,-2154.1346473044273,-3277.5173458436993,18.634203,1.6643925
5890529538892246400,7005.7481445081185,8420.86899857177,12817.767653556093,19.190226,1.7364769
5890529543197339392,-691.0649939021209,-830.8668097227857,-1265.0635438485863,19.837532,1.994854
5890529543197351040,-832.5514806535923,-1000.8756545577878,-1523.602094931885,19.8178,1.6793251
5890529543197353472,-1107.1037324983306,-1331.1978012236302,-2026.1993903164723,17.119165,1.5451756
5890601526832284416,-2334.304471059719,-2945.382439422544,-4324.878347067821,19.092684,1.6733437
5890601526832284544,-896.6226388933437,-1131.586031617552,-1661.4648820158038,18.7571,1.6773872
5890601526832284672,-5014.2847512136705,-6326.329513853148,-9289.486412708377,19.677464,1.6022911
5890601526832285184,-1801.183925531634,-2273.2279424067888,-3337.6152704962633,18.683495,1.6924343
5890601526832286976,11495.345823828815,14502.724119369439,21294.922895893353,19.271273,1.7419758
5890601526832287360,-2892.3369008780855,-3649.7145812982235,-5358.6970079461535,17.97194,1.7111168
5890601526832289792,-1360.5323373911085,-1717.5961266143813,-2521.411122754213,18.95152,1.6330242
5890601526832290816,8775.136937580177,11080.006412896118,16264.023663778515,18.748974,1.6880779
5890601526832291712,-994.0042957755367,-1254.532420869513,-1841.6597600067437,18.785969,1.3718815
5890601526832291840,-1216.8597832824375,-1535.295279795153,-2254.036584438181,19.885704,1.5383492
5890601526832292736,2395.741650158176,3023.556736430105,4438.592879409719,19.30132,1.5396519
5890653199583263616,-858.7973425408458,-1069.0118567065076,-1569.857573625238,18.28571,1.5049973
5890653199583266560,-1128.379085069365,-1405.2916219377275,-2063.1807731151466,18.071758,1.4585304
5890653199583266688,-1691.1826920301035,-2104.8017953774556,-3090.9320188539796,18.46593,1.3869915
5890653199583287936,-3660.7999345881713,-4557.455679325348,-6689.51932112679,17.602135,1.5830555
5890653199584308224,-1848.246525567618,-2301.369728289613,-3378.292490358514,18.512081,1.4648991
5890653203896131840,-662.2318046090388,-824.5577209870671,-1211.0965820117558,19.152346,1.6565475
5890653203896152704,-8625.744652968675,-10743.57474994348,-15773.782183524994,19.655157,1.2635727
5890653203896159232,-915.8066247254687,-1140.687580730934,-1674.654120105004,19.315742,1.385273
5890653203896161664,7781.672845536813,9693.078005803292,14229.785123307074,19.410332,1.3805561
5890653203896183552,-540.7313147302352,-673.4411385783135,-988.5712295450794,19.688164,2.1426296
5890653203896187520,2995.197721854508,3729.6317910081193,5475.324757415435,19.866842,1.4399929
5890460991209232256,-32340.93123859413,-39647.151371933614,-60591.88548934132,18.302673,1.5604362
5890460991210542336,-607.7225733956614,-744.7696353501092,-1138.2342166829048,18.91641,1.6951084
5890460991210542592,-546.4157421731446,-669.7296717877558,-1023.4642584153996,19.219822,2.0356007
5890460991216079360,-304.8533569819216,-373.67271023738755,-571.1524066404256,19.671818,1.6336174
5890460995502041728,810.9210913856143,993.9399947964537,1519.5923571028816,19.436996,1.6698627
5890460995502041856,-710.7826273052219,-871.1361412755615,-1331.909401332599,19.417389,1.7596455
5890460995502049408,-1046.5686305241882,-1282.51443050329,-1960.9382242639165,17.304373,1.4538479
5890460995502053760,-15877.888501604479,-19465.042335837123,-29752.60487819735,19.830757,1.8913021
5890460995502060032,-1962.3588621683361,-2405.7667262972677,-3676.905885165722,18.454456,1.6634312
